ID,supplierCode,name,contactPerson,phone,email,address,city,country,paymentTerms,leadTime,rating,isActive,description,createdAt,createdBy,modifiedAt,modifiedBy
e1000001-0036-4000-8000-000000000036,SUP-036,삼양식품,고태영,024-239-7220,supply36@company36.com,제주 북구 209번길 4,제주,대한민국,NET60,14,3.4,true,삼양식품 - 제주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0037-4000-8000-000000000037,SUP-037,동서식품,문서현,066-757-7688,supply37@company37.com,포항 동구 44번길 14,포항,대한민국,NET90,8,4.2,true,동서식품 - 포항 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0038-4000-8000-000000000038,SUP-038,롯데제과,양지우,027-987-8931,supply38@company38.com,김해 서구 234번길 18,김해,대한민국,COD,23,2.5,true,롯데제과 - 김해 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0039-4000-8000-000000000039,SUP-039,해태제과,권나영,031-348-1024,supply39@company39.com,안산 유성구 124번길 15,안산,대한민국,NET15,28,4.8,true,해태제과 - 안산 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0040-4000-8000-000000000040,SUP-040,크라운,김철수,069-403-6352,supply40@company40.com,서울 중구 261번길 49,서울,대한민국,NET30,3,2.0,true,크라운 - 서울 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0041-4000-8000-000000000041,SUP-041,아모레퍼시픽,이영희,034-559-3845,supply41@company41.com,부산 강남구 291번길 36,부산,대한민국,NET60,9,4.6,true,아모레퍼시픽 - 부산 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0042-4000-8000-000000000042,SUP-042,LG생활건강,박지민,021-161-9318,supply42@lg.com,대구 서초구 158번길 1,대구,대한민국,NET90,24,4.2,true,LG생활건강 - 대구 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0043-4000-8000-000000000043,SUP-043,토니모리,최수진,069-171-6398,supply43@company43.com,인천 해운대구 149번길 36,인천,대한민국,COD,16,3.9,true,토니모리 - 인천 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0044-4000-8000-000000000044,SUP-044,이니스프리,정민호,056-958-4581,supply44@company44.com,광주 수성구 30번길 46,광주,대한민국,NET15,10,3.2,true,이니스프리 - 광주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0045-4000-8000-000000000045,SUP-045,미샤,한서윤,063-857-4547,supply45@company45.com,대전 남구 72번길 43,대전,대한민국,NET30,28,4.0,false,미샤 - 대전 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0046-4000-8000-000000000046,SUP-046,한국야쿠르트,오준석,068-267-8289,supply46@company46.com,울산 북구 209번길 50,울산,대한민국,NET60,21,4.5,true,한국야쿠르트 - 울산 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0047-4000-8000-000000000047,SUP-047,남양유업,강다현,044-375-8145,supply47@company47.com,세종 동구 197번길 48,세종,대한민국,NET90,23,4.6,true,남양유업 - 세종 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0048-4000-8000-000000000048,SUP-048,일동후디스,윤재현,024-225-5949,supply48@company48.com,수원 서구 39번길 12,수원,대한민국,COD,11,2.7,true,일동후디스 - 수원 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0049-4000-8000-000000000049,SUP-049,파리바게뜨,임소영,031-406-6471,supply49@company49.com,성남 유성구 192번길 24,성남,대한민국,NET15,4,2.1,true,파리바게뜨 - 성남 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0050-4000-8000-000000000050,SUP-050,뚜레쥬르,조현우,041-863-8021,supply50@company50.com,고양 중구 104번길 24,고양,대한민국,NET30,30,2.6,true,뚜레쥬르 - 고양 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0051-4000-8000-000000000051,SUP-051,무인양품코리아,송지은,061-448-9567,supply51@company51.com,용인 강남구 12번길 2,용인,대한민국,NET60,26,4.3,true,무인양품코리아 - 용인 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0052-4000-8000-000000000052,SUP-052,이케아코리아,배성민,036-473-4018,supply52@company52.com,창원 서초구 247번길 12,창원,대한민국,NET90,20,2.9,true,이케아코리아 - 창원 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0053-4000-8000-000000000053,SUP-053,코스트코코리아,유하린,063-446-5312,supply53@company53.com,청주 해운대구 173번길 5,청주,대한민국,COD,24,4.6,true,코스트코코리아 - 청주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0054-4000-8000-000000000054,SUP-054,홈플러스,황도윤,053-861-3635,supply54@company54.com,전주 수성구 55번길 37,전주,대한민국,NET15,9,3.5,true,홈플러스 - 전주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0055-4000-8000-000000000055,SUP-055,하이마트,전예진,044-458-9841,supply55@company55.com,천안 남구 293번길 17,천안,대한민국,NET30,21,3.5,true,하이마트 - 천안 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0056-4000-8000-000000000056,SUP-056,다이슨코리아,고태영,033-459-4366,supply56@company56.com,제주 북구 54번길 46,제주,대한민국,NET60,18,3.4,true,다이슨코리아 - 제주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0057-4000-8000-000000000057,SUP-057,필립스코리아,문서현,056-454-7622,supply57@company57.com,포항 동구 231번길 24,포항,대한민국,NET90,14,4.0,true,필립스코리아 - 포항 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0058-4000-8000-000000000058,SUP-058,보쉬코리아,양지우,022-838-3326,supply58@company58.com,김해 서구 157번길 21,김해,대한민국,COD,6,3.1,true,보쉬코리아 - 김해 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0059-4000-8000-000000000059,SUP-059,블랙앤데커,권나영,026-707-8226,supply59@company59.com,안산 유성구 29번길 26,안산,대한민국,NET15,21,5.0,true,블랙앤데커 - 안산 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0060-4000-8000-000000000060,SUP-060,3M코리아,김철수,059-115-7890,supply60@m.com,서울 중구 2번길 30,서울,대한민국,NET30,12,3.9,false,3M코리아 - 서울 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0061-4000-8000-000000000061,SUP-061,한국HP,이영희,032-455-1168,supply61@hp.com,부산 강남구 86번길 26,부산,대한민국,NET60,13,4.6,true,한국HP - 부산 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0062-4000-8000-000000000062,SUP-062,레노버코리아,박지민,039-149-3887,supply62@company62.com,대구 서초구 206번길 15,대구,대한민국,NET90,14,2.1,true,레노버코리아 - 대구 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0063-4000-8000-000000000063,SUP-063,에이서코리아,최수진,058-563-9600,supply63@company63.com,인천 해운대구 172번길 3,인천,대한민국,COD,28,2.5,true,에이서코리아 - 인천 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0064-4000-8000-000000000064,SUP-064,MSI코리아,정민호,025-412-4663,supply64@msi.com,광주 수성구 183번길 11,광주,대한민국,NET15,23,3.6,true,MSI코리아 - 광주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0065-4000-8000-000000000065,SUP-065,인텔코리아,한서윤,032-851-8859,supply65@company65.com,대전 남구 177번길 3,대전,대한민국,NET30,17,4.2,true,인텔코리아 - 대전 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0066-4000-8000-000000000066,SUP-066,AMD코리아,오준석,065-577-6022,supply66@amd.com,울산 북구 156번길 43,울산,대한민국,NET60,8,4.2,true,AMD코리아 - 울산 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0067-4000-8000-000000000067,SUP-067,시스코코리아,강다현,024-200-7050,supply67@company67.com,세종 동구 164번길 38,세종,대한민국,NET90,10,3.0,true,시스코코리아 - 세종 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0068-4000-8000-000000000068,SUP-068,델코리아,윤재현,041-429-2798,supply68@company68.com,수원 서구 118번길 35,수원,대한민국,COD,20,2.6,true,델코리아 - 수원 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0069-4000-8000-000000000069,SUP-069,시게이트코리아,임소영,042-488-2308,supply69@company69.com,성남 유성구 198번길 44,성남,대한민국,NET15,26,4.2,true,시게이트코리아 - 성남 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0070-4000-8000-000000000070,SUP-070,샌디스크코리아,조현우,026-756-4799,supply70@company70.com,고양 중구 72번길 15,고양,대한민국,NET30,8,4.7,true,샌디스크코리아 - 고양 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0071-4000-8000-000000000071,SUP-071,마이크로소프트,송지은,023-352-3210,supply71@company71.com,용인 강남구 162번길 16,용인,대한민국,NET60,10,4.8,true,마이크로소프트 - 용인 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0072-4000-8000-000000000072,SUP-072,구글코리아,배성민,023-823-9570,supply72@company72.com,창원 서초구 253번길 12,창원,대한민국,NET90,15,2.6,true,구글코리아 - 창원 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0073-4000-8000-000000000073,SUP-073,오라클코리아,유하린,057-415-1489,supply73@company73.com,청주 해운대구 249번길 16,청주,대한민국,COD,19,3.2,true,오라클코리아 - 청주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0074-4000-8000-000000000074,SUP-074,SAP코리아,황도윤,049-399-1914,supply74@sap.com,전주 수성구 24번길 49,전주,대한민국,NET15,12,2.9,true,SAP코리아 - 전주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0075-4000-8000-000000000075,SUP-075,세일즈포스,전예진,061-614-7220,supply75@company75.com,천안 남구 153번길 43,천안,대한민국,NET30,23,4.7,false,세일즈포스 - 천안 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0076-4000-8000-000000000076,SUP-076,현대자동차,고태영,056-162-7463,supply76@company76.com,제주 북구 270번길 3,제주,대한민국,NET60,16,4.5,true,현대자동차 - 제주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0077-4000-8000-000000000077,SUP-077,기아자동차,문서현,036-256-7994,supply77@company77.com,포항 동구 276번길 37,포항,대한민국,NET90,15,4.8,true,기아자동차 - 포항 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0078-4000-8000-000000000078,SUP-078,쌍용자동차,양지우,032-601-9119,supply78@company78.com,김해 서구 254번길 31,김해,대한민국,COD,24,4.5,true,쌍용자동차 - 김해 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0079-4000-8000-000000000079,SUP-079,르노코리아,권나영,041-385-9950,supply79@company79.com,안산 유성구 98번길 16,안산,대한민국,NET15,9,3.2,true,르노코리아 - 안산 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0080-4000-8000-000000000080,SUP-080,BMW코리아,김철수,031-886-7806,supply80@bmw.com,서울 중구 69번길 50,서울,대한민국,NET30,10,4.9,true,BMW코리아 - 서울 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0081-4000-8000-000000000081,SUP-081,벤츠코리아,이영희,036-478-5937,supply81@company81.com,부산 강남구 210번길 25,부산,대한민국,NET60,16,2.1,true,벤츠코리아 - 부산 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0082-4000-8000-000000000082,SUP-082,아우디코리아,박지민,062-132-2469,supply82@company82.com,대구 서초구 192번길 45,대구,대한민국,NET90,16,4.5,true,아우디코리아 - 대구 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0083-4000-8000-000000000083,SUP-083,볼보코리아,최수진,044-176-8410,supply83@company83.com,인천 해운대구 122번길 46,인천,대한민국,COD,29,4.9,true,볼보코리아 - 인천 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0084-4000-8000-000000000084,SUP-084,토요타코리아,정민호,047-413-3080,supply84@company84.com,광주 수성구 194번길 32,광주,대한민국,NET15,21,3.0,true,토요타코리아 - 광주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0085-4000-8000-000000000085,SUP-085,혼다코리아,한서윤,046-327-1940,supply85@company85.com,대전 남구 206번길 18,대전,대한민국,NET30,23,4.1,true,혼다코리아 - 대전 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0086-4000-8000-000000000086,SUP-086,나이키코리아,오준석,055-929-6268,supply86@company86.com,울산 북구 132번길 45,울산,대한민국,NET60,29,4.4,true,나이키코리아 - 울산 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0087-4000-8000-000000000087,SUP-087,아디다스코리아,강다현,031-440-3634,supply87@company87.com,세종 동구 22번길 43,세종,대한민국,NET90,10,2.3,true,아디다스코리아 - 세종 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0088-4000-8000-000000000088,SUP-088,뉴발란스코리아,윤재현,052-608-4060,supply88@company88.com,수원 서구 53번길 31,수원,대한민국,COD,17,4.9,true,뉴발란스코리아 - 수원 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0089-4000-8000-000000000089,SUP-089,푸마코리아,임소영,063-309-1350,supply89@company89.com,성남 유성구 42번길 18,성남,대한민국,NET15,29,4.7,true,푸마코리아 - 성남 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0090-4000-8000-000000000090,SUP-090,리복코리아,조현우,031-931-8869,supply90@company90.com,고양 중구 18번길 43,고양,대한민국,NET30,23,4.8,false,리복코리아 - 고양 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0091-4000-8000-000000000091,SUP-091,YG엔터,송지은,027-561-2388,supply91@yg.com,용인 강남구 92번길 8,용인,대한민국,NET60,12,3.1,true,YG엔터 - 용인 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0092-4000-8000-000000000092,SUP-092,SM엔터,배성민,033-954-4946,supply92@sm.com,창원 서초구 5번길 13,창원,대한민국,NET90,5,3.1,true,SM엔터 - 창원 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0093-4000-8000-000000000093,SUP-093,JYP엔터,유하린,042-469-5920,supply93@jyp.com,청주 해운대구 87번길 6,청주,대한민국,COD,7,4.3,true,JYP엔터 - 청주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0094-4000-8000-000000000094,SUP-094,하이브,황도윤,037-143-9190,supply94@company94.com,전주 수성구 287번길 21,전주,대한민국,NET15,25,4.2,true,하이브 - 전주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0095-4000-8000-000000000095,SUP-095,카카오엔터,전예진,062-245-3115,supply95@company95.com,천안 남구 182번길 18,천안,대한민국,NET30,7,2.6,true,카카오엔터 - 천안 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0096-4000-8000-000000000096,SUP-096,넷마블,고태영,064-593-8508,supply96@company96.com,제주 북구 76번길 3,제주,대한민국,NET60,25,3.0,true,넷마블 - 제주 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0097-4000-8000-000000000097,SUP-097,엔씨소프트,문서현,034-929-7990,supply97@company97.com,포항 동구 158번길 19,포항,대한민국,NET90,26,3.6,true,엔씨소프트 - 포항 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0098-4000-8000-000000000098,SUP-098,크래프톤,양지우,035-340-8316,supply98@company98.com,김해 서구 143번길 22,김해,대한민국,COD,6,4.3,true,크래프톤 - 김해 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
e1000001-0099-4000-8000-000000000099,SUP-099,넥슨코리아,권나영,058-450-8053,supply99@company99.com,안산 유성구 222번길 17,안산,대한민국,NET15,12,4.0,true,넥슨코리아 - 안산 소재 공급업체,2024-01-01T00:00:00Z,admin,2024-01-01T00:00:00Z,admin
