ID,quantity,unitPrice,discount,totalPrice,purchase_ID,product_ID
f3000001-0000-4000-8000-000000000054,4,17220,0,68880,f2000001-0000-4000-8000-000000000030,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000055,3,37528,0,112584,f2000001-0000-4000-8000-000000000031,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000056,1,35725,0,35725,f2000001-0000-4000-8000-000000000032,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000057,1,34348,1323,33025,f2000001-0000-4000-8000-000000000032,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000058,4,22337,0,89348,f2000001-0000-4000-8000-000000000032,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000059,5,45008,0,225040,f2000001-0000-4000-8000-000000000033,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000060,1,32015,0,32015,f2000001-0000-4000-8000-000000000033,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000061,1,32840,1894,30946,f2000001-0000-4000-8000-000000000034,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000062,3,9958,0,29874,f2000001-0000-4000-8000-000000000034,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000063,1,40286,0,40286,f2000001-0000-4000-8000-000000000035,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000064,2,17259,0,34518,f2000001-0000-4000-8000-000000000035,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000065,4,10395,0,41580,f2000001-0000-4000-8000-000000000036,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000066,5,33329,3352,163293,f2000001-0000-4000-8000-000000000036,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000067,5,42123,0,210615,f2000001-0000-4000-8000-000000000036,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000068,1,43744,0,43744,f2000001-0000-4000-8000-000000000037,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000069,4,29631,0,118524,f2000001-0000-4000-8000-000000000037,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000070,4,43408,4693,168939,f2000001-0000-4000-8000-000000000037,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000071,1,39885,1065,38820,f2000001-0000-4000-8000-000000000038,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000072,4,31750,0,127000,f2000001-0000-4000-8000-000000000038,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000073,2,25476,0,50952,f2000001-0000-4000-8000-000000000038,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000074,2,8313,0,16626,f2000001-0000-4000-8000-000000000039,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000075,4,12221,0,48884,f2000001-0000-4000-8000-000000000039,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000076,5,17114,0,85570,f2000001-0000-4000-8000-000000000040,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000077,4,21139,0,84556,f2000001-0000-4000-8000-000000000041,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000078,1,46609,0,46609,f2000001-0000-4000-8000-000000000042,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000079,5,40133,0,200665,f2000001-0000-4000-8000-000000000042,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000080,4,36533,0,146132,f2000001-0000-4000-8000-000000000043,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000081,1,11492,0,11492,f2000001-0000-4000-8000-000000000043,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000082,5,28061,0,140305,f2000001-0000-4000-8000-000000000043,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000083,2,24097,3490,44704,f2000001-0000-4000-8000-000000000044,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000084,1,41375,0,41375,f2000001-0000-4000-8000-000000000045,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000085,1,32354,0,32354,f2000001-0000-4000-8000-000000000046,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000086,3,39194,1113,116469,f2000001-0000-4000-8000-000000000046,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000087,4,14914,0,59656,f2000001-0000-4000-8000-000000000046,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000088,3,12038,1473,34641,f2000001-0000-4000-8000-000000000047,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000089,5,34952,0,174760,f2000001-0000-4000-8000-000000000047,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000090,1,31228,0,31228,f2000001-0000-4000-8000-000000000048,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000091,3,32468,0,97404,f2000001-0000-4000-8000-000000000048,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000092,3,43792,0,131376,f2000001-0000-4000-8000-000000000048,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000093,4,5040,0,20160,f2000001-0000-4000-8000-000000000049,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000094,4,46432,2385,183343,f2000001-0000-4000-8000-000000000049,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000095,5,11993,0,59965,f2000001-0000-4000-8000-000000000050,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000096,3,48122,0,144366,f2000001-0000-4000-8000-000000000050,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000097,5,35439,0,177195,f2000001-0000-4000-8000-000000000051,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000098,3,20405,0,61215,f2000001-0000-4000-8000-000000000052,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000099,2,22960,0,45920,f2000001-0000-4000-8000-000000000053,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000100,2,28158,0,56316,f2000001-0000-4000-8000-000000000054,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000101,1,33517,0,33517,f2000001-0000-4000-8000-000000000054,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000102,3,15190,0,45570,f2000001-0000-4000-8000-000000000054,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000103,4,40601,0,162404,f2000001-0000-4000-8000-000000000055,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000104,4,34270,3555,133525,f2000001-0000-4000-8000-000000000056,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000105,1,35901,0,35901,f2000001-0000-4000-8000-000000000056,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000106,1,15583,0,15583,f2000001-0000-4000-8000-000000000057,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000107,4,30248,1516,119476,f2000001-0000-4000-8000-000000000058,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000108,3,6096,0,18288,f2000001-0000-4000-8000-000000000058,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000109,5,44671,0,223355,f2000001-0000-4000-8000-000000000058,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000110,5,40359,0,201795,f2000001-0000-4000-8000-000000000059,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000111,3,12357,0,37071,f2000001-0000-4000-8000-000000000059,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000112,4,25436,0,101744,f2000001-0000-4000-8000-000000000059,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000113,4,32469,0,129876,f2000001-0000-4000-8000-000000000060,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000114,4,32724,0,130896,f2000001-0000-4000-8000-000000000060,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000115,2,15475,0,30950,f2000001-0000-4000-8000-000000000060,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000116,5,26697,0,133485,f2000001-0000-4000-8000-000000000061,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000117,4,10900,0,43600,f2000001-0000-4000-8000-000000000062,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000118,5,48954,0,244770,f2000001-0000-4000-8000-000000000063,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000119,5,16838,1759,82431,f2000001-0000-4000-8000-000000000064,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000120,2,48228,0,96456,f2000001-0000-4000-8000-000000000064,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000121,3,16318,3623,45331,f2000001-0000-4000-8000-000000000064,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000122,2,22523,0,45046,f2000001-0000-4000-8000-000000000065,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000123,1,24221,0,24221,f2000001-0000-4000-8000-000000000066,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000124,2,5763,0,11526,f2000001-0000-4000-8000-000000000067,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000125,3,30050,0,90150,f2000001-0000-4000-8000-000000000068,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000126,3,43521,0,130563,f2000001-0000-4000-8000-000000000068,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000127,5,49484,0,247420,f2000001-0000-4000-8000-000000000069,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000128,5,35743,2112,176603,f2000001-0000-4000-8000-000000000069,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000129,3,21613,0,64839,f2000001-0000-4000-8000-000000000070,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000130,4,43751,0,175004,f2000001-0000-4000-8000-000000000070,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000131,3,15076,0,45228,f2000001-0000-4000-8000-000000000070,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000132,3,19223,0,57669,f2000001-0000-4000-8000-000000000071,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000133,1,10184,0,10184,f2000001-0000-4000-8000-000000000071,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000134,1,19192,0,19192,f2000001-0000-4000-8000-000000000072,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000135,3,26883,0,80649,f2000001-0000-4000-8000-000000000072,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000136,3,46442,0,139326,f2000001-0000-4000-8000-000000000072,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000137,1,31431,0,31431,f2000001-0000-4000-8000-000000000073,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000138,5,27164,0,135820,f2000001-0000-4000-8000-000000000073,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000139,2,7958,2046,13870,f2000001-0000-4000-8000-000000000073,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000140,1,21532,0,21532,f2000001-0000-4000-8000-000000000074,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000141,1,7670,0,7670,f2000001-0000-4000-8000-000000000075,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000142,5,23182,0,115910,f2000001-0000-4000-8000-000000000075,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000143,3,39402,0,118206,f2000001-0000-4000-8000-000000000076,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000144,2,37355,0,74710,f2000001-0000-4000-8000-000000000076,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000145,4,44419,0,177676,f2000001-0000-4000-8000-000000000077,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000146,3,44869,0,134607,f2000001-0000-4000-8000-000000000077,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000147,3,18047,0,54141,f2000001-0000-4000-8000-000000000078,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000148,1,45711,0,45711,f2000001-0000-4000-8000-000000000078,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000149,5,43215,0,216075,f2000001-0000-4000-8000-000000000079,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000150,1,24166,0,24166,f2000001-0000-4000-8000-000000000079,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000151,4,19104,2429,73987,f2000001-0000-4000-8000-000000000080,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000152,1,25166,0,25166,f2000001-0000-4000-8000-000000000080,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000153,3,32002,0,96006,f2000001-0000-4000-8000-000000000080,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000154,3,11164,0,33492,f2000001-0000-4000-8000-000000000081,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000155,3,28925,0,86775,f2000001-0000-4000-8000-000000000081,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000156,4,28036,0,112144,f2000001-0000-4000-8000-000000000081,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000157,2,36553,0,73106,f2000001-0000-4000-8000-000000000082,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000158,1,31644,2721,28923,f2000001-0000-4000-8000-000000000083,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000159,1,42841,0,42841,f2000001-0000-4000-8000-000000000084,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000160,5,49327,0,246635,f2000001-0000-4000-8000-000000000084,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000161,1,30867,0,30867,f2000001-0000-4000-8000-000000000084,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000162,4,24303,1327,95885,f2000001-0000-4000-8000-000000000085,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000163,5,43972,0,219860,f2000001-0000-4000-8000-000000000085,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000164,5,14470,3674,68676,f2000001-0000-4000-8000-000000000086,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000165,1,8174,0,8174,f2000001-0000-4000-8000-000000000086,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000166,2,30281,0,60562,f2000001-0000-4000-8000-000000000087,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000167,4,40380,0,161520,f2000001-0000-4000-8000-000000000088,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000168,5,48639,0,243195,f2000001-0000-4000-8000-000000000089,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000169,5,37197,3927,182058,f2000001-0000-4000-8000-000000000089,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000170,4,32304,0,129216,f2000001-0000-4000-8000-000000000089,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000171,3,34865,0,104595,f2000001-0000-4000-8000-000000000090,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000172,4,6767,0,27068,f2000001-0000-4000-8000-000000000091,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000173,3,21876,0,65628,f2000001-0000-4000-8000-000000000092,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000174,3,45056,2914,132254,f2000001-0000-4000-8000-000000000092,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000175,2,34032,0,68064,f2000001-0000-4000-8000-000000000093,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000176,1,42549,0,42549,f2000001-0000-4000-8000-000000000094,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000177,1,6585,0,6585,f2000001-0000-4000-8000-000000000094,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000178,5,27079,0,135395,f2000001-0000-4000-8000-000000000094,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000179,3,21277,1054,62777,f2000001-0000-4000-8000-000000000095,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000180,5,36956,0,184780,f2000001-0000-4000-8000-000000000096,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000181,2,19651,0,39302,f2000001-0000-4000-8000-000000000096,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000182,2,8789,0,17578,f2000001-0000-4000-8000-000000000097,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000183,3,44373,3885,129234,f2000001-0000-4000-8000-000000000097,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000184,3,6959,0,20877,f2000001-0000-4000-8000-000000000098,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000185,5,37128,0,185640,f2000001-0000-4000-8000-000000000098,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000186,5,34061,3253,167052,f2000001-0000-4000-8000-000000000099,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000187,5,24525,0,122625,f2000001-0000-4000-8000-000000000099,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000188,4,5050,0,20200,f2000001-0000-4000-8000-000000000099,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000189,4,47489,0,189956,f2000001-0000-4000-8000-000000000100,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000190,5,24020,0,120100,f2000001-0000-4000-8000-000000000101,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000191,1,29850,0,29850,f2000001-0000-4000-8000-000000000102,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000192,1,48570,3902,44668,f2000001-0000-4000-8000-000000000103,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000193,2,20246,0,40492,f2000001-0000-4000-8000-000000000103,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000194,3,39567,1371,117330,f2000001-0000-4000-8000-000000000104,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000195,1,19778,0,19778,f2000001-0000-4000-8000-000000000104,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000196,3,8320,0,24960,f2000001-0000-4000-8000-000000000104,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000197,3,24857,0,74571,f2000001-0000-4000-8000-000000000105,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000198,4,47491,0,189964,f2000001-0000-4000-8000-000000000105,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000199,5,45077,0,225385,f2000001-0000-4000-8000-000000000105,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000200,4,15045,0,60180,f2000001-0000-4000-8000-000000000106,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000201,4,8981,0,35924,f2000001-0000-4000-8000-000000000106,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000202,3,30034,0,90102,f2000001-0000-4000-8000-000000000107,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000203,1,13523,1919,11604,f2000001-0000-4000-8000-000000000107,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000204,3,37653,2161,110798,f2000001-0000-4000-8000-000000000107,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000205,2,14065,0,28130,f2000001-0000-4000-8000-000000000108,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000206,4,39748,0,158992,f2000001-0000-4000-8000-000000000109,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000207,3,49307,0,147921,f2000001-0000-4000-8000-000000000109,b1000001-0001-4000-8000-000000000001
